"";"interaction";"vac";"X";"ref";"rep";"year";"age";"partner";"Ntot";"N_5";"N_10";"Nvac";"val_prevNVtot";"val_prevNV_5";"val_prevNV_10";"val_prevNV_Vac";"val_prevNV_unVac";"val_prevVtot";"val_prevV_5";"val_prevV_10";"val_prevV_Vac";"val_prevV_unVac"
"1263";0,5;0,6;3;3;3;1;16;">3";209;205;205;107;0,746411483253589;0,692682926829268;0,692682926829268;0,757009345794392;0,735294117647059;0,315789473684211;0,614634146341463;0,668292682926829;0;0,647058823529412
"1264";0,5;0,6;4;3;3;3;18;"all";80196;79937;80001;47938;0,0355254626165894;0,0321628282272289;0,0355245559430507;0,0370269931995494;0,0332940665881332;0,0119207940545663;0,0301487421344309;0,0317371032862089;0;0,0296360592721185
"1265";0,5;0,6;5;3;3;3;18;"1-3";36938;36372;36363;22135;0,0562564296929991;0,0513032002639393;0,0569809971674504;0,0586401626383555;0,0526920218874552;0,0174075477827711;0,04539205982624;0,0480433407584633;0;0,0434371411200432
"1266";0,5;0,6;6;3;3;3;18;">3";1070;1104;1115;613;0,675700934579439;0,613224637681159;0,648430493273543;0,724306688417618;0,610503282275711;0,281308411214953;0,665760869565217;0,687892376681614;0;0,658643326039387
"1267";0,5;0,6;7;3;3;5;20;"all";133858;133473;133257;80221;0,0575161738558771;0,0540184157095442;0,0558169552068559;0,0584385634684185;0,0561366221078733;0,0196402157510197;0,0517258172064762;0,0527627066495569;0;0,049014672707273
"1268";0,5;0,6;8;3;3;5;20;"1-3";71282;70875;70672;42680;0,0735389018265481;0,0698694885361552;0,072985057731492;0,0742502343017807;0,0724774491294315;0,0230913835189809;0,0633086419753086;0,0656695721077654;0;0,0575484231871897
"1269";0,5;0,6;9;3;3;5;20;">3";3392;3367;3364;1968;0,675117924528302;0,626967626967627;0,637336504161712;0,719512195121951;0,61376404494382;0,279186320754717;0,681912681912682;0,674494649227111;0;0,66502808988764
"1270";0,5;0,6;10;3;3;10;25;"all";266905;266730;266709;160086;0,0719881605814803;0,0611142353690998;0,0616889568780956;0,074397511337656;0,068377348599032;0,0190404825687042;0,0648445994076407;0,0654383616600865;0;0,0475758058023385
"1271";0,5;0,6;11;3;3;10;25;"1-3";177915;177456;177772;106614;0,0802405643144198;0,0675096925435037;0,0684697252660711;0,0823531618736751;0,0770816678587958;0,0190315600146137;0,0704287259940492;0,0720698422698738;0;0,0474888150236322
"1272";0,5;0,6;12;3;3;10;25;">3";6264;6377;6200;3724;0,699393358876118;0,612827348282892;0,618870967741936;0,742212674543502;0,636614173228346;0,247126436781609;0,686372902618786;0,681774193548387;0;0,609448818897638
"1273";0,5;0,6;13;3;3;15;30;"all";399967;400182;399750;239885;0,075763750509417;0,0587857524826204;0,059031894934334;0,0781082602080163;0,0722504716332879;0,0141161645835781;0,0648729827928293;0,0652382739212008;0;0,0352694244199848
"1274";0,5;0,6;14;3;3;15;30;"1-3";300628;299613;299567;180221;0,0750961320968107;0,0560923591432948;0,0564347875433542;0,0767113710388911;0,0726784987583778;0,0104547813244275;0,0611221809467546;0,0620061622274817;0;0,0261031335387477
"1275";0,5;0,6;15;3;3;15;30;">3";10196;10299;10162;6152;0,695272655943507;0,607146324885911;0,608836843141114;0,734395318595579;0,635756676557863;0,233424872499019;0,6945334498495;0,689234402676638;0;0,588526211671612
"1276";0,5;0,6;16;3;3;20;30;"all";399710;400182;399750;240037;0,0812238873183058;0,0587857524826204;0,059031894934334;0,0837912488491358;0,077364363417735;0,0118510920417303;0,0648729827928293;0,0652382739212008;0;0,0296668816894528
"1277";0,5;0,6;17;3;3;20;30;"1-3";299698;299613;299567;179684;0,0820425895401371;0,0560923591432948;0,0564347875433542;0,0839306783019078;0,0792157581615478;0,00777782968187976;0,0611221809467546;0,0620061622274817;0;0,019422734014365
"1278";0,5;0,6;18;3;3;20;30;">3";10264;10299;10162;6208;0,699922057677319;0,607146324885911;0,608836843141114;0,737113402061856;0,642998027613412;0,226130163678878;0,6945334498495;0,689234402676638;0;0,57223865877712
"1279";0,5;0,6;19;3;3;25;30;"all";399920;400182;399750;240109;0,0815738147629526;0,0587857524826204;0,059031894934334;0,0836869921577284;0,0783988586517824;0,0114672934586917;0,0648729827928293;0,0652382739212008;0;0,0286963976196883
"1280";0,5;0,6;20;3;3;25;30;"1-3";299788;299613;299567;179986;0,0829286028793681;0,0560923591432948;0,0564347875433542;0,0842732212505417;0,0809084990233886;0,00750863943853657;0,0611221809467546;0,0620061622274817;0;0,0187893357372999
"1281";0,5;0,6;21;3;3;25;30;">3";10073;10299;10162;6015;0,704060359376551;0,607146324885911;0,608836843141114;0,747797173732336;0,63923114834894;0,225156358582349;0,6945334498495;0,689234402676638;0;0,558896007885658
"1282";0,5;0,6;22;3;3;30;30;"all";400419;400182;399750;240476;0,0823112789353153;0,0587857524826204;0,059031894934334;0,084303631131589;0,0793157562381598;0,0123845272077499;0,0648729827928293;0,0652382739212008;0;0,031004795458382
"1283";0,5;0,6;23;3;3;30;30;"1-3";300303;299613;299567;180280;0,0835123192242502;0,0560923591432948;0,0564347875433542;0,0849012646993566;0,0814260600051657;0,00788869908059527;0,0611221809467546;0,0620061622274817;0;0,0197378835723153
"1284";0,5;0,6;24;3;3;30;30;">3";10191;10299;10162;6060;0,703267589049161;0,607146324885911;0,608836843141114;0,742739273927393;0,645364318566933;0,244627612599352;0,6945334498495;0,689234402676638;0;0,603485838779956
"1285";0,5;0,6;25;3;3;35;30;"all";400595;400182;399750;240309;0,0830314906576468;0,0587857524826204;0,059031894934334;0,0848615740567353;0,0802877356724854;0,0120395911082265;0,0648729827928293;0,0652382739212008;0;0,0300899641890121
"1286";0,5;0,6;26;3;3;35;30;"1-3";300348;299613;299567;180329;0,0846051913114121;0,0560923591432948;0,0564347875433542;0,085721098658563;0,0829285363150834;0,00797408339659329;0,0611221809467546;0,0620061622274817;0;0,019955173764154
"1287";0,5;0,6;27;3;3;35;30;">3";10114;10299;10162;6028;0,703678070001977;0,607146324885911;0,608836843141114;0,745189117451891;0,642437591776799;0,231263595016808;0,6945334498495;0,689234402676638;0;0,572442486539403
"1288";0,5;0,6;28;3;3;40;30;"all";400490;400182;399750;240395;0,0842343129666159;0,0587857524826204;0,059031894934334;0,0861623577861436;0,081339204847122;0,0122025518739544;0,0648729827928293;0,0652382739212008;0;0,0305256254099129
"1289";0,5;0,6;29;3;3;40;30;"1-3";300263;299613;299567;180291;0,0858580644301829;0,0560923591432948;0,0564347875433542;0,0871979189199683;0,0838445637315374;0,00815951349317099;0,0611221809467546;0,0620061622274817;0;0,0204214316673891
"1290";0,5;0,6;30;3;3;40;30;">3";10198;10299;10162;6112;0,7070013728182;0,607146324885911;0,608836843141114;0,743619109947644;0,652227116984826;0,229260639341047;0,6945334498495;0,689234402676638;0;0,572197748409202
"1291";0,5;0,6;1;3;4;1;16;"all";26318;26572;26643;15946;0,0153127137320465;0,0178383260575041;0,0155012573659122;0,0156779129562273;0,0147512533744697;0,00505357549965803;0,0130964925485473;0,0149757910145254;0;0,0128229849595064
"1292";0,5;0,6;2;3;4;1;16;"1-3";9256;9333;9356;5632;0,0281979256698358;0,0342869388192435;0,0292860196665242;0,0294744318181818;0,0262141280353201;0,00842696629213483;0,0226079502839387;0,0264001710132535;0;0,021523178807947
"1293";0,5;0,6;3;3;4;1;16;">3";206;209;208;120;0,689320388349515;0,736842105263158;0,668269230769231;0,7;0,674418604651163;0,266990291262136;0,655502392344498;0,730769230769231;0;0,63953488372093
"1294";0,5;0,6;4;3;4;3;18;"all";79573;79711;80041;47934;0,0355019918816684;0,0345623565129029;0,0341949750752739;0,0362373263236951;0,0343879389361231;0,0117376497053021;0,030046041324284;0,0306842743094164;0;0,0295205284617087
"1295";0,5;0,6;5;3;4;3;18;"1-3";36418;36463;36401;22080;0,0573617441924323;0,0557002989331651;0,0554929809620615;0,0576992753623188;0,0568419584321384;0,0174913504311055;0,0446479993417985;0,0474437515452872;0;0,0444273957316223
"1296";0,5;0,6;6;3;4;3;18;">3";1040;1075;1041;621;0,674038461538462;0,64093023255814;0,654178674351585;0,711755233494364;0,618138424821002;0,274038461538462;0,673488372093023;0,666666666666667;0;0,68019093078759
"1297";0,5;0,6;7;3;4;5;20;"all";133248;133254;133223;79995;0,0583123198847262;0,0541071937802993;0,0542023524466496;0,0600662541408838;0,0556776144067001;0,019077209414025;0,052561273958005;0,0517102902651944;0;0,0477343999399095
"1298";0,5;0,6;8;3;4;5;20;"1-3";70500;71097;70485;42409;0,0748368794326241;0,0703123901149134;0,0707810172377101;0,0757858001839232;0,0734042931899897;0,0227801418439716;0,0646440778091903;0,0641980563240406;0;0,0571713360150938
"1299";0,5;0,6;9;3;4;5;20;">3";3395;3334;3306;2037;0,688070692194404;0,620875824835033;0,632486388384755;0,729013254786451;0,626656848306333;0,263328424153166;0,678164367126575;0,67664851784634;0;0,658321060382916
"1300";0,5;0,6;10;3;4;10;25;"all";266239;266477;266838;159800;0,0722959446211862;0,0595473530548603;0,0597740951438701;0,0751188986232791;0,0680577607831716;0,018438320456432;0,0640317926124956;0,0637165621088451;0;0,0461203130431515
"1301";0,5;0,6;11;3;4;10;25;"1-3";177274;177998;177565;106550;0,0810722384557239;0,0655119720446297;0,0655140371131698;0,08353824495542;0,0773570499406142;0,0184065345171881;0,0690063933302621;0,0693098302030242;0;0,0461370963180816
"1302";0,5;0,6;12;3;4;10;25;">3";6232;6240;6270;3775;0,697368421052632;0,608974358974359;0,623125996810207;0,736423841059603;0,637362637362637;0,244383825417202;0,691185897435897;0,685326953748006;0;0,61986161986162
"1303";0,5;0,6;13;3;4;15;30;"all";399643;400091;400263;240023;0,0774316077098811;0,0568345701352942;0,0575296742391877;0,0796257025368402;0,074132314246335;0,014317778617416;0,0638304785661262;0,0638730035001986;0;0,0358476381405839
"1304";0,5;0,6;14;3;4;15;30;"1-3";300203;300229;299611;180301;0,0773276749399573;0,053652378684271;0,0541902667125039;0,0787904670523181;0,0751280212173275;0,0108193455761601;0,059977550469808;0,060268147698182;0;0,0270887891778286
"1305";0,5;0,6;15;3;4;15;30;">3";10236;10156;10220;6151;0,697049628761235;0,606538007089405;0,618003913894325;0,735490164200943;0,639167686658507;0,231926533802267;0,686490744387554;0,68747553816047;0;0,581150550795594
"1306";0,5;0,6;16;3;4;20;30;"all";399738;400091;400263;240207;0,0815859387899074;0,0568345701352942;0,0575296742391877;0,0844022030998264;0,0773454689057299;0,0124056256848236;0,0638304785661262;0,0638730035001986;0;0,0310848675179119
"1307";0,5;0,6;17;3;4;20;30;"1-3";299734;300229;299611;179954;0,0825331794190849;0,053652378684271;0,0541902667125039;0,0847938917723418;0,0791367507096343;0,00835741023707687;0,059977550469808;0,060268147698182;0;0,0209133411253966
"1308";0,5;0,6;18;3;4;20;30;">3";10162;10156;10220;6107;0,70419208817162;0,606538007089405;0,618003913894325;0,747502865564107;0,638964241676942;0,231253690218461;0,686490744387554;0,68747553816047;0;0,579531442663379
"1309";0,5;0,6;19;3;4;25;30;"all";400232;400091;400263;240785;0,0832916908193248;0,0568345701352942;0,0575296742391877;0,0849803766845941;0,0807415630272128;0,0118331367806672;0,0638304785661262;0,0638730035001986;0;0,0297026598179959
"1310";0,5;0,6;20;3;4;25;30;"1-3";300185;300229;299611;180575;0,0848643336609091;0,053652378684271;0,0541902667125039;0,0858812127924685;0,0833291530808461;0,00769525459300098;0,059977550469808;0,060268147698182;0;0,0193127664910961
"1311";0,5;0,6;21;3;4;25;30;">3";10187;10156;10220;6090;0,699715323451458;0,606538007089405;0,618003913894325;0,739408866995074;0,640712716621919;0,230489839992147;0,686490744387554;0,68747553816047;0;0,573102269953625
"1312";0,5;0,6;22;3;4;30;30;"all";400343;400091;400263;240794;0,0837232073496976;0,0568345701352942;0,0575296742391877;0,0860486556974011;0,0802136020908937;0,0120196931131555;0,0638304785661262;0,0638730035001986;0;0,0301600135381607
"1313";0,5;0,6;23;3;4;30;30;"1-3";299857;300229;299611;180315;0,085210617060799;0,053652378684271;0,0541902667125039;0,0865374483542689;0,0832092486322799;0,00792044207739022;0,059977550469808;0,060268147698182;0;0,0198674942697964
"1314";0,5;0,6;24;3;4;30;30;">3";10163;10156;10220;6187;0,711600905244514;0,606538007089405;0,618003913894325;0,755293357038953;0,643611670020121;0,227983863032569;0,686490744387554;0,68747553816047;0;0,582746478873239
"1315";0,5;0,6;25;3;4;35;30;"all";400204;400091;400263;240389;0,0840121538015612;0,0568345701352942;0,0575296742391877;0,0853782827001236;0,0819572630854425;0,0118539544832136;0,0638304785661262;0,0638730035001986;0;0,0296843224978882
"1316";0,5;0,6;26;3;4;35;30;"1-3";299732;300229;299611;180184;0,0858300081406056;0,053652378684271;0,0541902667125039;0,0861119744261422;0,0854050255964132;0,00772356638597147;0,059977550469808;0,060268147698182;0;0,0193646066851808
"1317";0,5;0,6;27;3;4;35;30;">3";10233;10156;10220;6173;0,701944688752077;0,606538007089405;0,618003913894325;0,737566823262595;0,647783251231527;0,227206097918499;0,686490744387554;0,68747553816047;0;0,572660098522167
"1318";0,5;0,6;28;3;4;40;30;"all";400412;400091;400263;240093;0,0842981728819316;0,0568345701352942;0,0575296742391877;0,0861291249640764;0,0815561474310593;0,0119027401776171;0,0638304785661262;0,0638730035001986;0;0,0297282293427479
"1319";0,5;0,6;29;3;4;40;30;"1-3";300061;300229;299611;179832;0,0857558963010854;0,053652378684271;0,0541902667125039;0,0868254815605676;0,084156068835306;0,00777175307687437;0,059977550469808;0,060268147698182;0;0,0193963186918298
"1320";0,5;0,6;30;3;4;40;30;">3";10146;10156;10220;6070;0,71190616991918;0,606538007089405;0,618003913894325;0,749588138385502;0,655789990186457;0,231618371772127;0,686490744387554;0,68747553816047;0;0,576545632973503
"1321";0,5;0,6;1;3;5;1;16;"all";26805;26547;26798;16039;0,0143629919791084;0,0150299468866539;0,0167549817150534;0,0147141342976495;0,013839866245588;0,0047006155567991;0,0125061212189701;0,0133218896932607;0;0,011703511053316
"1322";0,5;0,6;2;3;5;1;16;"1-3";9285;9235;9452;5530;0,0262789445341949;0,0284786139685977;0,0326914938637325;0,0274864376130199;0,0245006657789614;0,00850834679590738;0,0229561451001624;0,0247566652560305;0;0,0210386151797603
"1323";0,5;0,6;3;3;5;1;16;">3";189;195;187;112;0,746031746031746;0,697435897435897;0,748663101604278;0,75;0,74025974025974;0,248677248677249;0,615384615384615;0,657754010695187;0;0,61038961038961
"1324";0,5;0,6;4;3;5;3;18;"all";80321;80236;80253;48167;0,034399472118126;0,0331646642404906;0,0343912377107398;0,035999750866776;0,0320022392237358;0,0110805393359146;0,0299865397078618;0,0306530596987029;0;0,02767929340051
"1325";0,5;0,6;5;3;5;3;18;"1-3";36700;36449;36614;22013;0,055858310626703;0,0534994101347088;0,0556890806795215;0,0576477536001454;0,0531762783413903;0,0165122615803815;0,0464484622349036;0,0463483913257224;0;0,0412609790971608
"1326";0,5;0,6;6;3;5;3;18;">3";992;1014;1052;604;0,681451612903226;0,661735700197239;0,651140684410646;0,735099337748344;0,597938144329897;0,273185483870968;0,675542406311637;0,688212927756654;0;0,698453608247423
"1327";0,5;0,6;7;3;5;5;20;"all";133319;133915;133643;80100;0,0570061281587771;0,0530336407422619;0,054682998735437;0,0597627965043695;0,0528570623273643;0,0182044569791253;0,0526303998805212;0,0520940116579245;0;0,0456040136041639
"1328";0,5;0,6;8;3;5;5;20;"1-3";70842;70941;71007;42536;0,0747437960531888;0,0693956950141667;0,0714436604841776;0,0779810043257476;0,069879177559528;0,0220208350978233;0,0662099491126429;0,0646837635726055;0;0,0551119903907299
"1329";0,5;0,6;9;3;5;5;20;">3";3211;3249;3354;1930;0,676424789785114;0,625115420129271;0,626416219439475;0,717616580310881;0,614363778298205;0,255683587667393;0,680517082179132;0,669350029815146;0;0,640905542544887
"1330";0,5;0,6;10;3;5;10;25;"all";266485;267558;266844;159824;0,0710734187665347;0,0595048550220887;0,0600837942768059;0,0732493242566823;0,0678129775644331;0,0185601440981669;0,0643748271402836;0,0634453088696017;0;0,0463712134707156
"1331";0,5;0,6;11;3;5;10;25;"1-3";177613;178007;177984;106446;0,0790707887373109;0,0660086401096586;0,0662643833153542;0,0808109276064859;0,0764680259108857;0,0184445958347643;0,0704972276371154;0,068944399496584;0;0,0460325712760128
"1332";0,5;0,6;12;3;5;10;25;">3";6313;6204;6278;3821;0,694915254237288;0,609929078014184;0,614526919401083;0,733577597487569;0,635634028892456;0,240139394899414;0,681656995486783;0,677285759796113;0;0,608346709470305
"1333";0,5;0,6;13;3;5;15;30;"all";399833;400758;400623;239786;0,0772097350643894;0,0574386537511416;0,0576252486751884;0,0795167357560491;0,0737533349578561;0,0140083484854927;0,0641010285508961;0,0635709881859005;0;0,0349959699338319
"1334";0,5;0,6;14;3;5;15;30;"1-3";299771;300052;300598;179841;0,0769820963335346;0,0546305307080106;0,0545878548759473;0,0783025005421456;0,0750020845493204;0,0105580593186132;0,0606261581325903;0,0598573510136461;0;0,0263903943967314
"1335";0,5;0,6;15;3;5;15;30;">3";10142;10164;10256;6151;0,705679353184776;0,608323494687131;0,608619344773791;0,745732401235571;0,64394888499123;0,228751725497929;0,685064935064935;0,680967238689548;0;0,581307942871461
"1336";0,5;0,6;16;3;5;20;30;"all";399629;400758;400623;239640;0,0815156057243093;0,0574386537511416;0,0576252486751884;0,0835753630445668;0,0784303920894562;0,0120086380117559;0,0641010285508961;0,0635709881859005;0;0,0299958122120896
"1337";0,5;0,6;17;3;5;20;30;"1-3";299787;300052;300598;179853;0,0822450606597351;0,0546305307080106;0,0545878548759473;0,0832513219128955;0,080736071505995;0,00794230570371631;0,0606261581325903;0,0598573510136461;0;0,0198525855887405
"1338";0,5;0,6;18;3;5;20;30;">3";10155;10164;10256;6194;0,704677498769079;0,608323494687131;0,608619344773791;0,738940910558605;0,651098207523353;0,228557360905958;0,685064935064935;0,680967238689548;0;0,585963140621055
"1339";0,5;0,6;19;3;5;25;30;"all";399918;400758;400623;240159;0,0820768257492786;0,0574386537511416;0,0576252486751884;0,0843732693757053;0,0786246784218729;0,0114623497817052;0,0641010285508961;0,0635709881859005;0;0,0286932191613618
"1340";0,5;0,6;20;3;5;25;30;"1-3";300238;300052;300598;179971;0,0829741738221011;0,0546305307080106;0,0545878548759473;0,0845136160825911;0,0806705081194343;0,00728422118452694;0,0606261581325903;0,0598573510136461;0;0,0181845393998354
"1341";0,5;0,6;21;3;5;25;30;">3";10224;10164;10256;6181;0,706572769953052;0,608323494687131;0,608619344773791;0,749716874292186;0,640613405886718;0,22760172143975;0,685064935064935;0,680967238689548;0;0,57556270096463
"1342";0,5;0,6;22;3;5;30;30;"all";399847;400758;400623;240393;0,0814336483705017;0,0574386537511416;0,0576252486751884;0,0836921208188258;0,0780287731885058;0,0117569970513721;0,0641010285508961;0,0635709881859005;0;0,0294818568364544
"1343";0,5;0,6;23;3;5;30;30;"1-3";300317;300052;300598;180384;0,0827292494264394;0,0546305307080106;0,0545878548759473;0,0843145733546213;0,0803448592130606;0,0076985318846419;0,0606261581325903;0,0598573510136461;0;0,0192774298983599
